holder,dataset_id,METRICA,PRINCIPIO,punteggio,PROVINCIA,CATEGORIA
Comune di Bitonto,65cda494-3543-469a-ae59-0a8b23b5ab70,G_F,F,78.67645
Comune di Bitonto,65cda494-3543-469a-ae59-0a8b23b5ab70,A1,A,100.0
Comune di Bitonto,65cda494-3543-469a-ae59-0a8b23b5ab70,A1_1,A,100.0
Comune di Bitonto,65cda494-3543-469a-ae59-0a8b23b5ab70,A1_2,A,100.0
Comune di Bitonto,65cda494-3543-469a-ae59-0a8b23b5ab70,A2,A,100.0
Comune di Bitonto,65cda494-3543-469a-ae59-0a8b23b5ab70,G_A,A,100.0
Comune di Bitonto,65cda494-3543-469a-ae59-0a8b23b5ab70,I1,I,93.75
Comune di Bitonto,65cda494-3543-469a-ae59-0a8b23b5ab70,I2,I,33.33331603088379
Comune di Bitonto,65cda494-3543-469a-ae59-0a8b23b5ab70,I3,I,30.0
Comune di Bitonto,65cda494-3543-469a-ae59-0a8b23b5ab70,G_I,I,50.0
Comune di Bitonto,65cda494-3543-469a-ae59-0a8b23b5ab70,R1_1,R,25.0
Comune di Bitonto,65cda494-3543-469a-ae59-0a8b23b5ab70,R1_2,R,0.0
Comune di Bitonto,65cda494-3543-469a-ae59-0a8b23b5ab70,R1_3,R,0.0
Comune di Bitonto,65cda494-3543-469a-ae59-0a8b23b5ab70,G_R,R,100.0
Comune di Bitonto,67ae2334-5f7e-44dd-9e65-dc916bb78db6,F1,F,0.0
Comune di Bitonto,67ae2334-5f7e-44dd-9e65-dc916bb78db6,F2,F,48.58284950256348
Comune di Bitonto,67ae2334-5f7e-44dd-9e65-dc916bb78db6,F3,F,100.0
Comune di Bitonto,67ae2334-5f7e-44dd-9e65-dc916bb78db6,F4,F,0.0
Comune di Bitonto,67ae2334-5f7e-44dd-9e65-dc916bb78db6,G_F,F,78.67645
Comune di Bitonto,67ae2334-5f7e-44dd-9e65-dc916bb78db6,A1,A,100.0
Comune di Bitonto,67ae2334-5f7e-44dd-9e65-dc916bb78db6,A1_1,A,100.0
Comune di Bitonto,67ae2334-5f7e-44dd-9e65-dc916bb78db6,A1_2,A,100.0
Comune di Bitonto,67ae2334-5f7e-44dd-9e65-dc916bb78db6,A2,A,100.0
Comune di Bitonto,67ae2334-5f7e-44dd-9e65-dc916bb78db6,G_A,A,100.0
Comune di Bitonto,67ae2334-5f7e-44dd-9e65-dc916bb78db6,I1,I,93.75
Comune di Bitonto,67ae2334-5f7e-44dd-9e65-dc916bb78db6,I2,I,33.33331603088379
Comune di Bitonto,67ae2334-5f7e-44dd-9e65-dc916bb78db6,I3,I,30.0
Comune di Bitonto,67ae2334-5f7e-44dd-9e65-dc916bb78db6,G_I,I,50.0
